time_ms,J1,J2,J3,J4,J5,gripper
5339,99.12877469537887,59.01560392936902,118.53357921735092,102.49278418112537,50.0,close
5382,96.0747105055882,59.01560392936902,115.97292959928303,103.44551974848105,50.0,close
5425,93.02229655941527,59.01560392936902,113.38153967367296,104.02761081762917,50.0,close
5471,90.93338071319094,59.01560392936902,111.177663451659,104.0230465297016,50.0,close
5514,90.0,59.01560392936902,109.91498014757097,103.40624223880053,50.0,close
5557,90.0,59.26271960326676,109.46938051430165,102.25523189974875,50.0,close
5602,90.0,60.09123892319619,109.14761038957785,101.01117685230109,50.0,close
5645,90.0,61.46403427093561,108.62539238904797,99.91057334001643,50.0,close
5692,90.0,63.18635808746552,107.70587532822036,99.10776658431412,50.0,close
5737,90.0,64.79290385978206,106.6675125515001,98.53958358871786,50.0,close
5782,90.0,66.22819722559183,105.60395657572818,98.16784619868002,50.0,close
5827,90.0,67.78339503451627,104.57330658150711,97.64329838397661,50.26444586879272,close
5871,90.0,69.51927019418534,103.75647462066122,96.72425518515347,56.74578993418355,close
5919,90.0,71.78566301797358,102.75559143531628,95.45874554671018,63.72860951009528,close
5962,90.0,74.11044457019824,101.55372552517176,94.33582990463002,68.57979427151966,close
6013,90.0,76.3960245086046,100.03372985256304,93.57024563883236,69.71401508757143,close
6059,90.0,78.35767859874198,98.59356921392417,93.04875218733387,70.32464035625142,close
6105,90.0,80.01598619764007,97.62218417897506,92.36182962338486,71.07752025025667,close
6153,90.0,81.66888249371331,96.94245853701169,91.38865896927501,76.79081670068734,close
6198,90.0,83.2094073389058,96.56126202750252,90.22933063359169,85.45782087896265,close
6242,90.0,84.8647887687505,95.66457972908788,89.47063150216165,92.68233541978958,close
6285,90.0,86.39548220368044,94.38196013741582,89.22255765890374,95.2424689037259,close
6327,90.0,88.05092267363047,92.39009166574901,89.55898566062054,94.07539786720073,close
6373,90.0,89.60204921769751,90.46780528467013,89.93014549763238,91.60514262946273,close
6416,90.0,91.03591407710812,88.71073725241999,90.25334867047192,86.63909457758916,close
6462,90.0,92.19740165479337,87.49590231639944,90.30669602880721,83.1791802371221,close
6507,90.0,93.18919236488573,86.59257968488014,90.21822795023415,81.5351310186139,close
6552,90.0,94.60077904521528,86.03494869922649,89.36427225555826,84.53513374378403,close
6595,90.0,96.38469452623637,85.72148173279706,87.8938237409666,89.81505057264596,close
6641,90.0,98.46567140786551,85.53028573414443,86.00404285799009,97.1567124084427,close
6687,90.0,100.32656490739105,85.28744659990346,84.38598849270552,103.17736760274863,close
6731,90.0,101.99864870036751,84.98962510392322,83.01172619570931,109.18002247044066,close
6778,90.0,103.54114464950212,84.59119408968915,81.86766126080877,110.81125887715774,close
6820,90.0,104.81265690786049,84.26762134368734,80.91972174845219,110.16995809664539,close
6863,90.0,105.86267388633983,83.92765766551032,80.20966844814987,104.90186743425204,close
6910,90.0,106.65238822392011,83.69568114636074,79.65193062971917,101.04495840043907,close
6953,90.0,107.34524737098145,83.35310163464769,79.30165099437087,98.703603157532,close
7002,90.0,107.95274892228818,83.03029065873399,79.01696041897785,99.06745975440623,close
7048,90.0,108.56635153041245,82.89372487311371,78.53992359647387,100.57084544074618,close
7093,90.0,109.19101441662595,82.89326378902926,77.91572179434482,100.8563658340909,close
7137,90.0,109.78304947450732,82.99006490655532,77.22688561893739,98.31919012636328,close
7182,90.0,110.27955955483442,83.03451138688344,76.68592905828217,93.85737770918544,close
7228,90.0,110.6615146231779,83.25061821040673,76.0878671664154,89.5639269381623,close
7271,90.0,110.98080274243064,83.56277149925417,75.45642575831519,85.63897168766977,close
7317,90.0,111.35358739204398,83.6380908087956,75.00832179916046,80.15062930031758,close
7362,90.0,111.78344515455167,83.32989637758287,74.88665846786546,74.92108514647833,close
7405,90.0,112.16058465213925,82.94159111356699,74.89782423429378,70.48655569012422,close
7452,90.0,112.4205470229872,82.8132054886329,74.76624748837992,70.02558629656576,close
7497,90.0,112.50204426550903,83.14028582500814,74.35766990948284,71.63334320364953,close
7541,90.0,112.52878948687156,83.59169864542679,73.87951186770167,74.89003953815737,close
7584,90.0,112.37803031649119,84.4108554775281,73.21111420598075,78.71598202360451,close
7631,90.0,112.10848255127645,85.45735897266415,72.4341584760594,81.37377152172672,close
7676,90.0,111.83186942887514,86.49408959025364,71.67404098087124,83.10825608087347,close
7721,90.0,111.67755913139537,87.24158806385061,71.08085280475402,83.8768872395186,close
7764,90.0,111.76325531700705,87.38975968029929,70.84698500269366,84.5440986687106,close
7809,90.0,111.89936578578452,87.38182871093063,70.71880550328487,85.45569930421914,close
7854,90.0,111.91749432929757,87.56099770378866,70.52150796691379,86.4014279266244,close
7900,90.0,111.78260016808878,88.05549306036023,70.161906771551,87.75001969478294,close
7945,90.0,111.54899833155098,88.7832191534874,69.66778251496163,89.12349121763327,close
7988,90.0,111.33112711795371,89.52657153060592,69.14230135144038,90.61990737310768,close
8035,90.0,111.07488435018318,90.39308971509169,68.53202593472514,91.89938768775332,close
8082,90.0,110.8886550005293,91.11198567785483,67.99935932161588,93.1782122865836,close
8129,90.0,110.75610205671514,91.67445673772856,67.5694412055563,94.01574983478477,close
8173,90.0,110.79325537868665,91.82368769515823,67.38305692615515,94.96028489241866,close
8217,90.0,110.96953155073707,91.62624195916005,67.4042264901029,96.09236042320623,close
8263,90.0,111.29554373698777,91.01838736659924,67.68606889641299,98.31142012464042,close
8306,90.0,111.6530350015218,90.28653122561448,68.06043377286375,100.38616845547963,close
8350,90.0,111.92358701422903,89.7037575825723,68.37265540319868,102.18439565659881,close
8396,90.0,112.11150346311193,89.34516650258107,68.54333003430702,102.4331075328985,close
8438,90.0,112.25238677485693,89.10477925954825,68.64283396559483,102.41678414412078,close
8480,90.0,112.36744579046022,88.92713998943721,68.70541422010257,102.14590509195418,close
8527,90.0,112.54629866937732,88.57678011189414,68.87692121872857,102.3057363075608,close
8571,90.0,112.83182592735645,87.97507062268271,69.19310344996086,100.83940205648898,close
8615,90.0,113.15275355905716,87.28517161546964,69.56207482547322,98.47024668096992,close
8659,90.0,113.45285983324432,86.5911213420466,69.95601882470908,95.25813971380867,close
8706,90.0,113.67905627145707,85.99123910901412,70.32970461952883,92.65824397074184,close
8750,90.0,113.81758684432091,85.55376711618739,70.62864603949171,90.50925896556834,close
8798,90.0,113.84458111543573,85.3938400708741,70.76157881369019,89.0838473491236,close
8843,90.0,113.81701231057419,85.439255780729,70.74373190869684,88.38839812336235,close
8890,90.0,113.86087022265515,85.37387036300323,70.76525941434164,88.43615342115518,close
8935,90.0,114.00407538839141,85.09508507915122,70.90083953245741,89.46441966782717,close
8979,90.0,114.1322767390783,84.82018618482287,71.04753707609885,91.71992215201831,close
9023,90.0,114.02874098312613,85.02467327406256,70.94658574281135,94.53948446738215,close
9067,90.0,113.69778570942331,85.71453962052983,70.58767467004688,97.17916477657022,close
